logFC	AveExpr	t	P.Value	adj.P.Val	B	mutated_AVG	unmutated_AVG	deltaBeta	CHR	MAPINFO	Strand	Type	gene	feature	cgi	feat.cgi	UCSC_CpG_Islands_Name	DHS	Enhancer	Phantom	Probe_SNPs	Probe_SNPs_10	CpG_island
-0.195633136960317	0.359057767117857	-4.29313240222716	2.59388001426161e-05	6.62041861730886e-05	1.55037143396695	0.444065023058947	0.24843188609863	-0.195633136960317	2	225266263	R	I	FAM124B	1stExon	opensea	1stExon-opensea		NA	TRUE				cg19108747
-0.199684526492992	0.474969470795833	-4.29255249253277	2.6001619882512e-05	6.63306629655918e-05	1.5480668157759	0.561737151950526	0.362052625457534	-0.199684526492992	3	182984429	F	II	MCF2L2	Body	opensea	Body-opensea		NA	TRUE				cg17210535
-0.19127771736398	0.391307045457143	-4.29109316075558	2.61603495877835e-05	6.67015542778774e-05	1.54226846071743	0.474421767883158	0.283144050519178	-0.19127771736398	13	22635873	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg00792968
-0.196252812744268	0.454627595166071	-4.28879288290857	2.6412432714136e-05	6.72756819004993e-05	1.5331321885872	0.539904114989474	0.343651302245205	-0.196252812744268	1	208081541	R	II	CD34	Body	shelf	Body-shelf	chr1:208084098-208084513	NA	NA				cg21697512
-0.197814261024528	0.297963451644643	-4.28620941074188	2.66983224473532e-05	6.79692526663778e-05	1.52287609696665	0.383918457923158	0.18610419689863	-0.197814261024528	1	54844424	R	I	SSBP3	Body	opensea	Body-opensea		NA	TRUE				cg02927682
-0.191967634159697	0.337281473947024	-4.28370199296368	2.69786266090457e-05	6.86129873068304e-05	1.51292696757683	0.420695981647368	0.228728347487671	-0.191967634159697	X	140271029	R	I	LDOC1	1stExon	island	1stExon-island	chrX:140270950-140271553	TRUE	NA				cg25870731
-0.193224774824326	0.71662805436369	-4.27817281158785	2.760672056812e-05	7.01746837013727e-05	1.49100538076635	0.800588819614737	0.607364044790411	-0.193224774824326	19	58545160	F	I	ZSCAN1	TSS1500	island	TSS1500-island	chr19:58545115-58545897	TRUE	NA		rs78500470		cg24368848
-0.200720497436179	0.295732108570833	-4.27778495169246	2.76513012797217e-05	7.02522898366913e-05	1.48946853558104	0.382949943766316	0.182229446330137	-0.200720497436179	X	149715388	R	II		IGR	shore	IGR-shore	chrX:149716154-149716466	NA	NA				cg11828775
-0.203580371283605	0.476258711784524	-4.27565441161169	2.78974172766633e-05	7.08056276057444e-05	1.48102866168788	0.564719230258947	0.361138858975342	-0.203580371283605	X	39867476	R	II		IGR	island	IGR-island	chrX:39864525-39869106	NA	NA				cg05695959
-0.201387668685927	0.415764856267262	-4.27138845920903	2.83965273120197e-05	7.19993086004557e-05	1.4641403893777	0.503272593255789	0.301884924569863	-0.201387668685926	17	19809078	F	II	AKAP10	3'UTR	opensea	3'UTR-opensea		NA	NA		rs77852912	rs56403226	cg16611584
-0.189317344353713	0.44569928714881	-4.25959518923097	2.98211720945011e-05	7.54493099241884e-05	1.41752742815269	0.527962180826316	0.338644836472603	-0.189317344353713	17	78904485	R	I	RPTOR	Body	opensea	Body-opensea		NA	TRUE				cg18612040
-0.189721048959265	0.422097461017262	-4.25950232367721	2.98326571440241e-05	7.54493099241884e-05	1.4171608130305	0.504535773957895	0.31481472499863	-0.189721048959265	19	57276642	F	I		IGR	island	IGR-island	chr19:57276614-57276942	NA	NA				cg24430140
-0.192296756001399	0.511109668095833	-4.2563384767733	3.02264799921072e-05	7.63680646591894e-05	1.40467463804703	0.594667187072632	0.402370431071233	-0.192296756001399	10	7517833	F	II		IGR	opensea	IGR-opensea		NA	NA				cg18943588
-0.188309358122999	0.411113236813095	-4.25462943344145	3.0441278470142e-05	7.68719153286413e-05	1.39793316522032	0.492938136473684	0.304628778350685	-0.188309358122999	16	1922149	F	I	C16orf73	5'UTR	island	5'UTR-island	chr16:1921897-1922426	TRUE	NA	high-CpG:1862080-1862172			cg05041351
-0.197419285254145	0.55602904141369	-4.25381976271066	3.05435496494003e-05	7.70912409121663e-05	1.39474015442925	0.64181242131579	0.444393136061644	-0.197419285254146	1	2863815	R	I		IGR	opensea	IGR-opensea		NA	NA				cg25137787
-0.195418039453713	0.458747801173214	-4.23958792940096	3.23957649735497e-05	8.1601423107178e-05	1.33870039082332	0.543661592126316	0.348243552672603	-0.195418039453713	6	28058918	F	I	ZSCAN12L1	TSS200	opensea	TSS200-opensea		NA	NA		rs35902873		cg02631126
-0.190346869873309	0.66783080020119	-4.23009356412067	3.36906297276916e-05	8.47548885751208e-05	1.30140433672317	0.750541047229474	0.560194177356164	-0.190346869873309	19	14671371	R	I	TECR	Body	opensea	Body-opensea		NA	NA	low-CpG:14532285-14532632			cg23690893
-0.190590021811031	0.404526049897024	-4.21899831694801	3.52665399114286e-05	8.86539464842348e-05	1.25791031493428	0.487341952231579	0.296751930420548	-0.190590021811031	15	99193929	R	I	IGF1R	Body	island	Body-island	chr15:99190446-99194559	NA	NA				cg15460872
-0.188196508816049	0.643290343419643	-4.21737798648185	3.55024974205136e-05	8.91883236737364e-05	1.25156670773586	0.725066207369474	0.536869698553425	-0.188196508816049	17	263096	F	I	C17orf97	Body	island	Body-island	chr17:263083-263412	NA	NA				cg25045219
-0.189924675717606	0.63486674347619	-4.21729385181038	3.55147904868818e-05	8.91883236737364e-05	1.25123737678588	0.717393537091579	0.527468861373973	-0.189924675717606	7	150652864	F	I	KCNH2	5'UTR	island	5'UTR-island	chr7:150652807-150653080	TRUE	TRUE	high-CpG:150283794-150283891			cg14711997
-0.194700777360606	0.679599463089286	-4.2110638749011	3.64364539489811e-05	9.14569627233462e-05	1.22686682125863	0.764201586585263	0.569500809224658	-0.194700777360606	7	2847554	F	I	GNA12	Body	opensea	Body-opensea		NA	NA				cg19717773
-0.192921910054679	0.670176203111905	-4.20876122907754	3.67828580994297e-05	9.22801256884839e-05	1.21786709476287	0.754005366409474	0.561083456354795	-0.192921910054679	5	77142620	R	I		IGR	shore	IGR-shore	chr5:77140542-77140914	NA	TRUE				cg16293892
-0.187438573915991	0.419479156834524	-4.20447758523749	3.74356683464485e-05	9.38707832157687e-05	1.20113600240583	0.500925680024211	0.313487106108219	-0.187438573915991	5	139139201	R	II		IGR	island	IGR-island	chr5:139138875-139139242	NA	NA				cg05457480
-0.196494261686345	0.347745501421429	-4.20232818314707	3.77673852491222e-05	9.4655100874993e-05	1.19274635168547	0.433126936558947	0.236632674872603	-0.196494261686345	3	6903019	F	I	GRM7	1stExon	island	1stExon-island	chr3:6902823-6903516	NA	NA	high-CpG:6877797-6878150			cg27199820
-0.186200027981269	0.442295881983929	-4.19811793268086	3.84253084764395e-05	9.61594306217204e-05	1.17632335613652	0.523204227475789	0.337004199494521	-0.186200027981269	10	74004071	F	I		IGR	opensea	IGR-opensea		TRUE	TRUE				cg26033520
-0.197141561847152	0.424887697583333	-4.19707873530064	3.85893776880155e-05	9.65217050725749e-05	1.17227191340939	0.510550400052632	0.313408838205479	-0.197141561847152	2	170654954	R	II	SSB	TSS1500	shore	TSS1500-shore	chr2:170655289-170655757	NA	NA				cg26783666
-0.185881567337347	0.506005364698214	-4.19486277344468	3.89414732652883e-05	9.73536831632206e-05	1.16363557815618	0.586775331457895	0.400893764120548	-0.185881567337347	X	77914115	R	I	ZCCHC5	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg27554875
-0.185486699155242	0.306212569542857	-4.19374459607361	3.91203041275541e-05	9.77480493435228e-05	1.1592791567306	0.386810956675789	0.201324257520548	-0.185486699155242	X	140271314	R	I	LDOC1	TSS200	island	TSS200-island	chrX:140270950-140271553	TRUE	NA	high-CpG:140098928-140099071			cg11005845
-0.195925061878414	0.551262357916667	-4.16597107804601	4.3822328139317e-05	0.000109282613813758	1.05139347149333	0.636396462185263	0.440471400306849	-0.195925061878414	6	31913809	R	I	CFB	1stExon	opensea	1stExon-opensea		TRUE	TRUE	low-CpG:32021681-32021916			cg06060835
-0.183800479777044	0.553365557220238	-4.16573440426242	4.38646248197125e-05	0.000109333561365186	1.0504767632822	0.633231241885263	0.449430762108219	-0.183800479777044	15	93361889	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg14588003
-0.190876223733194	0.636137594614881	-4.15707266374595	4.54396831823542e-05	0.000112865581674998	1.01695806607564	0.719077858498947	0.528201634765753	-0.190876223733194	11	1347504	R	I		IGR	opensea	IGR-opensea		NA	TRUE				cg25031836
-0.188163255317823	0.589401807373214	-4.15189196931903	4.64073928075251e-05	0.000115154820862345	0.996938797786877	0.671163221886316	0.482999966568493	-0.188163255317823	19	7908919	R	II	EVI5L	5'UTR	shelf	5'UTR-shelf	chr19:7912629-7912895	NA	NA				cg23228218
-0.189717343172761	0.588534363161309	-4.14873898126	4.70059389573752e-05	0.000116582189874442	0.984765518599342	0.670971065849474	0.481253722676712	-0.189717343172761	5	309484	R	II	AHRR	Body	shore	Body-shore	chr5:309705-310136	NA	TRUE				cg03561637
-0.191157322571117	0.4527566175875	-4.14682909032497	4.73720776836378e-05	0.000117432022021908	0.977395547525182	0.535819025609474	0.344661703038356	-0.191157322571118	15	49732282	F	II	FGF7	Body	opensea	Body-opensea		NA	TRUE				cg13597554
-0.207528348136006	0.416756051514286	-4.0984514710262	5.76073898510558e-05	0.000142170261231628	0.791689586063747	0.506932059930526	0.299403711794521	-0.207528348136006	22	46465160	R	II		IGR	shore	IGR-shore	chr22:46465976-46468528	TRUE	NA				cg09978533
-0.19656049054695	0.300918949589881	-4.09662722649755	5.80318890818516e-05	0.000143147235031701	0.784723701789593	0.386329162744211	0.18976867219726	-0.19656049054695	12	113528791	R	I	DTX1	Body	shelf	Body-shelf	chr12:113530914-113531476	NA	NA				cg19631815
-0.195509067345407	0.525556148769048	-4.08853243339216	5.99517690680321e-05	0.000147810081528679	0.753846033467449	0.610509493508421	0.415000426163014	-0.195509067345407	8	6693540	R	I	XKR5	TSS1500	shore	TSS1500-shore	chr8:6691833-6693135	NA	NA				cg27319216
-0.181652357442884	0.634608379838095	-4.07822849890152	6.24832687528485e-05	0.000153899676731154	0.714617957714676	0.713540654203158	0.531888296760274	-0.181652357442884	X	133955535	R	II	FAM122C	3'UTR	opensea	3'UTR-opensea		NA	NA				cg22695906
-0.192486690306445	0.395148505228571	-4.07640031094593	6.29429322775757e-05	0.000154955520131895	0.707666812116859	0.478788555183158	0.286301864876712	-0.192486690306446	17	78735550	R	II	RPTOR	Body	opensea	Body-opensea		TRUE	TRUE				cg06412669
-0.185179752699423	0.447538366857738	-4.07258590817982	6.39123873553472e-05	0.000157187376673259	0.693172353321273	0.528003378447368	0.342823625747945	-0.185179752699423	19	44324747	F	I	LYPD5	5'UTR	island	5'UTR-island	chr19:44324436-44325009	NA	NA				cg11898486
-0.181807592844758	0.572515034380952	-4.05247388252743	6.9263738878277e-05	0.000170014086593709	0.616942393115281	0.651514762224211	0.469707169379452	-0.181807592844759	4	57848125	R	II	POLR2B	Body	shelf	Body-shelf	chr4:57844857-57845202	NA	NA				cg18912470
-0.183143329022163	0.459652375451786	-4.03620207488843	7.39028591945177e-05	0.000180868475757508	0.555507273220165	0.539232512467368	0.356089183445205	-0.183143329022163	2	38357409	R	II	C2orf58	TSS1500	opensea	TSS1500-opensea		NA	NA				cg01622606
-0.184436334471867	0.423346665828571	-4.0346956191334	7.43470008232523e-05	0.000181866440369991	0.549830408759505	0.503488644497895	0.319052310026027	-0.184436334471867	2	157183013	R	II	NR4A2	Body	shore	Body-shore	chr2:157184389-157184632	NA	NA				cg16058600
-0.180799372499524	0.535119186253571	-4.02349607048595	7.77294736216914e-05	0.000189954725370702	0.507684173355773	0.613680818351579	0.432881445852055	-0.180799372499524	3	149365146	F	II	WWTR1	Body	opensea	Body-opensea		NA	TRUE				cg16430963
-0.186501679899106	0.503777740416071	-4.02307452047338	7.78596065445973e-05	0.000190179791266725	0.506099779138935	0.584817160848421	0.398315480949315	-0.186501679899106	X	35937765	R	II	CXorf22	TSS200	opensea	TSS200-opensea		NA	NA				cg04790148
-0.181381358369676	0.3615608041625	-4.02012745174976	7.87751775814623e-05	0.000192322210892242	0.495027259165395	0.440375322977895	0.258993964608219	-0.181381358369676	17	58499700	F	I	C17orf64	TSS200	shore	TSS200-shore	chr17:58498711-58499332	NA	TRUE		rs11658642		cg12131208
-0.18521450146	0.636495031806548	-4.01183039689859	8.14081791633807e-05	0.000198556534544831	0.463892007722192	0.71697514256	0.5317606411	-0.18521450146	19	13127389	R	II	NFIX	Body	shelf	Body-shelf	chr19:13120986-13124368	NA	NA				cg01634146
-0.183159394065869	0.695201756830952	-4.00234739006033	8.45200401563814e-05	0.000205845202524066	0.428374867693465	0.774788874490526	0.591629480424658	-0.183159394065869	7	2629599	F	II	IQCE	Body	shelf	Body-shelf	chr7:2632171-2632372	NA	NA			rs61736917	cg04630334
-0.181490041563951	0.508576176759524	-3.98922918016682	8.90117625100415e-05	0.000216257926409236	0.379363172106006	0.587437921010526	0.405947879446575	-0.181490041563951	1	64058614	F	II	PGM1	TSS1500	shore	TSS1500-shore	chr1:64058937-64059913	NA	NA				cg24370698
-0.176818461206777	0.621511014110714	-3.98140690865715	9.17971992923762e-05	0.000222700629045066	0.350204598334159	0.698342845468421	0.521524384261644	-0.176818461206777	X	54824861	R	II	ITIH5L	TSS200	opensea	TSS200-opensea		NA	NA				cg01996909
-0.183640640919164	0.405351429038095	-3.95404967880292	0.000102204762662889	0.000247469158990046	0.248619148771556	0.485147659913684	0.301507018994521	-0.183640640919164	X	142721909	F	I	SLITRK4	5'UTR	island	5'UTR-island	chrX:142721410-142722958	NA	NA				cg23690264
-0.180624056665984	0.529195096286905	-3.94869698048841	0.000104368126419201	0.000252340731187624	0.228814474655831	0.607680549481053	0.427056492815068	-0.180624056665984	2	54855588	R	II	SPTBN1	Body	shore	Body-shore	chr2:54856098-54856487	NA	NA				cg01502208
-0.177065312054809	0.700501257857738	-3.92841720653589	0.000112965582172471	0.000272995606990021	0.153993056859666	0.777440351786316	0.600375039731507	-0.177065312054809	X	74376811	R	II	ABCB7	TSS1500	opensea	TSS1500-opensea		NA	NA				cg21131239
-0.179735548318587	0.48407451389881	-3.92636608713053	0.000113871636611699	0.000275034399723879	0.146444281590398	0.562173889061053	0.382438340742466	-0.179735548318587	1	180894260	F	II	KIAA1614	Body	opensea	Body-opensea		NA	TRUE		rs2331901		cg17021487
-0.180313602386864	0.567238635848214	-3.92625873294362	0.000113919248365631	0.000275034399723879	0.146049278774157	0.645589189266316	0.465275586879452	-0.180313602386864	1	162583287	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg17501906
-0.18479350731005	0.437460708590476	-3.92556713636065	0.000114226425886943	0.000275642919611349	0.143504820052309	0.517757887362105	0.332964380052055	-0.18479350731005	7	8480865	R	I	NXPH1	Body	shore	Body-shore	chr7:8481974-8482762	NA	NA				cg08604097
-0.179998630445638	0.451324701679167	-3.92076532313948	0.00011638096768683	0.000280706627319899	0.125849237505175	0.529538392289474	0.349539761843836	-0.179998630445638	5	90485840	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg16349093
-0.183685510298818	0.536663106832738	-3.91324235175565	0.000119834203307811	0.000288618023381048	0.0982263517529107	0.616478834522105	0.432793324223288	-0.183685510298818	18	14748285	R	I	ANKRD30B	1stExon	shore	1stExon-shore	chr18:14747516-14748231	NA	NA				cg03014326
-0.172969146315573	0.623221215233929	-3.91014714080804	0.000121283030798767	0.000291966853150618	0.0868748191622721	0.698380427621053	0.525411281305479	-0.172969146315573	9	140732731	R	II	MIR602	TSS200	shelf	TSS200-shelf	chr9:140735528-140736747	NA	NA				cg11198094
-0.185416016100447	0.425432757413095	-3.90861505951908	0.000122006313096614	0.000293566682138148	0.0812588958092482	0.50600043107579	0.320584414975342	-0.185416016100447	20	57090013	F	I	APCDD1L	TSS200	island	TSS200-island	chr20:57089460-57090237	TRUE	NA				cg20600210
-0.186392020726705	0.371274154645833	-3.90252886190279	0.000124920179099871	0.000300288892066998	0.0589686539297398	0.452265925556842	0.265873904830137	-0.186392020726705	8	6578451	F	II	AGPAT5	Body	opensea	Body-opensea		NA	TRUE		rs78670362		cg10134963
-0.173068249786893	0.733841782133929	-3.90198349624262	0.00012518448048277	0.000300779626340148	0.0569727779723666	0.809044057338947	0.635975807552055	-0.173068249786893	6	117869453	F	I	DCBLD1	Body	island	Body-island	chr6:117869097-117869530	NA	TRUE		rs210621		cg21104965
-0.176780553840923	0.405241933359524	-3.89665794355246	0.000127793447161072	0.000306900689627934	0.0374956821371715	0.482057293064211	0.305276739223288	-0.176780553840923	12	106974623	F	I		IGR	island	IGR-island	chr12:106974412-106974951	NA	NA				cg10790429
-0.195539451798947	0.477134506991071	-3.89565779544677	0.000128289133747805	0.000307943191905436	0.0338404485672976	0.562101054498947	0.3665616027	-0.195539451798947	X	39948134	F	II	BCOR	5'UTR	shore	5'UTR-shore	chrX:39949372-39949976	NA	NA				cg04924962
-0.174746062204196	0.524484928469643	-3.89056706790521	0.000130840559861729	0.000313465644134472	0.0152481488643774	0.600416253117895	0.425670190913699	-0.174746062204196	7	5731340	F	II	RNF216	Body	opensea	Body-opensea		NA	TRUE		rs78324415		cg20702205
-0.193146291561514	0.561369050618452	-3.88873000158086	0.000131773041778123	0.000315548471690908	0.00854406697519661	0.645295713023158	0.452149421461644	-0.193146291561514	X	9984515	F	II	WWC3	5'UTR	island	5'UTR-island	chrX:9982513-9984583	NA	NA		rs12835345		cg04224247
-0.181576567257448	0.498286381557143	-3.8875227207594	0.000132389277306723	0.000316872372682438	0.00413979857603408	0.577185723282105	0.395609156024658	-0.181576567257448	19	52452447	R	I		IGR	island	IGR-island	chr19:52452316-52452543	NA	NA				cg24886257
-0.180620245558515	0.406465534192262	-3.87870800348128	0.000136972128525585	0.000327684518003792	-0.027980738918024	0.484949331369474	0.304329085810959	-0.180620245558515	5	134715577	R	II	H2AFY	Body	opensea	Body-opensea		NA	NA				cg10785340
-0.192246807079726	0.411111166058929	-3.87667701103112	0.000138049177744653	0.000329787811143461	-0.0353725433285721	0.49464698104	0.302400173960274	-0.192246807079726	9	124584474	R	I	TTLL11	3'UTR	opensea	3'UTR-opensea		NA	NA				cg13622265
-0.175386617422783	0.543188586636905	-3.87345576366186	0.000139773910032613	0.000333430128894593	-0.0470893192203308	0.619398247778947	0.444011630356164	-0.175386617422783	13	43930918	F	II	ENOX1	Body	opensea	Body-opensea		NA	NA				cg08126118
-0.176440705997073	0.463711135352976	-3.86033512793865	0.000147012341978722	0.000350363064772932	-0.0947252176594677	0.540378823077895	0.363938117080822	-0.176440705997073	3	164914575	F	I	SLITRK3	TSS200	opensea	TSS200-opensea		NA	NA				cg00665492
-0.174338133453742	0.630739832405357	-3.85975805632973	0.000147338720278277	0.000350973607142155	-0.0968170808587807	0.706493902298947	0.532155768845205	-0.174338133453742	17	58499679	F	I	C17orf64	TSS200	shore	TSS200-shore	chr17:58498711-58499332	NA	TRUE				cg00443981
-0.176258042188363	0.496709609992262	-3.85927974032987	0.00014760976503721	0.000351451821517166	-0.0985507504593111	0.573297925943158	0.397039883754795	-0.176258042188363	4	8386188	F	II	ACOX3	Body	shelf	Body-shelf	chr4:8388395-8388671	NA	NA				cg08206079
-0.175430955162091	0.606141935330357	-3.85460795660115	0.000150282062245457	0.000357644127190522	-0.115473836177564	0.682370862275789	0.506939907113699	-0.175430955162091	5	1879698	F	I	IRX4	Body	island	Body-island	chr5:1879689-1879928	NA	NA				cg17774559
-0.173746964995905	0.470418039863095	-3.85296650613562	0.000151231819812838	0.00035973315845109	-0.121415556835981	0.545915232986316	0.372168267990411	-0.173746964995905	17	30658537	R	II	C17orf75	3'UTR	opensea	3'UTR-opensea		NA	NA				cg04936619
-0.174632800468147	0.43372541300119	-3.84817689564237	0.000154035744539828	0.000366228589015282	-0.138740271550917	0.509607522728421	0.334974722260274	-0.174632800468147	12	11002197	R	II	PRR4	TSS200	opensea	TSS200-opensea		NA	NA				cg07658646
-0.170408473055746	0.489935727409524	-3.84647196239333	0.000155045676270959	0.000368454553875852	-0.144902690976526	0.563982266296842	0.393573793241096	-0.170408473055746	15	27112305	R	I	GABRA5	1stExon	island	1stExon-island	chr15:27112030-27113479	TRUE	NA	high-CpG:24663301-24663548			cg21402921
-0.182248007612934	0.474274618079167	-3.84620699084571	0.000155203196515557	0.000368653673433626	-0.145860205505071	0.553465716625263	0.371217709012329	-0.182248007612934	4	1107495	R	I	RNF212	1stExon	island	1stExon-island	chr4:1107125-1107728	TRUE	NA				cg12414557
-0.186661413042177	0.5244440365875	-3.84191986162323	0.000157772973714613	0.000374579709673819	-0.1613443318156	0.605552864873684	0.418891451831507	-0.186661413042177	19	2639424	R	I	GNG7	5'UTR	shelf	5'UTR-shelf	chr19:2643287-2643633	TRUE	NA				cg26988138
-0.174910637931276	0.45065062699881	-3.82924042239822	0.000165611169009787	0.00039244352845921	-0.207050658583527	0.526653463718947	0.351742825787671	-0.174910637931276	13	76334866	F	II	LMO7	5'UTR	opensea	5'UTR-opensea		NA	NA	low-CpG:75232832-75233102	rs73227964		cg12166476
-0.17953919537217	0.542902719478571	-3.79880241092982	0.000185959272500319	0.000438997338291593	-0.31622919783282	0.620916774610526	0.441377579238356	-0.17953919537217	X	100474543	R	II	DRP2	TSS1500	opensea	TSS1500-opensea		NA	NA				cg14814331
-0.183689486804182	0.421052056655952	-3.78881321093746	0.000193137495638309	0.000455298198110111	-0.351892177161757	0.500869512231579	0.317180025427397	-0.183689486804182	6	99292347	F	I		IGR	shore	IGR-shore	chr6:99292749-99293325	NA	NA				cg16192707
-0.172962024541038	0.353383720148214	-3.78320384930536	0.000197282477598282	0.000464850324218384	-0.371882130452444	0.428539837954737	0.255577813413699	-0.172962024541038	12	128675283	F	I		IGR	opensea	IGR-opensea		NA	NA		rs79306874		cg09527126
-0.170924715594521	0.537534384638095	-3.77108079663874	0.00020652983398904	0.000486181341782109	-0.414995436986338	0.6118052432	0.440880527605479	-0.17092471559452	6	170732353	R	I		IGR	island	IGR-island	chr6:170732119-170732442	NA	NA				cg07257824
-0.179204199746806	0.459950736824405	-3.77060864032259	0.000206898153051886	0.000486819183651497	-0.416672097287242	0.537819228381053	0.358615028634247	-0.179204199746806	4	8386198	R	I	ACOX3	Body	shelf	Body-shelf	chr4:8388395-8388671	NA	NA				cg18999185
-0.178928953512026	0.493004107773214	-3.77044693493095	0.000207024438663986	0.000486887202878613	-0.417246281871759	0.570752998287368	0.391824044775342	-0.178928953512026	2	157182707	F	II	NR4A2	Body	shore	Body-shore	chr2:157184389-157184632	NA	NA				cg10089963
-0.176299426153309	0.460526090340476	-3.74603247385148	0.000226950146917478	0.000532247061251122	-0.503687507419539	0.537132388609474	0.360832962456164	-0.176299426153309	7	73645966	F	II	RFC2	3'UTR	opensea	3'UTR-opensea		NA	NA				cg21828319
-0.181529690058745	0.451564802384524	-3.74424679692997	0.000228476476323207	0.000535575425042679	-0.509990335441568	0.530443774850526	0.348914084791781	-0.181529690058745	12	120669080	F	II	PXN	5'UTR	opensea	5'UTR-opensea		TRUE	NA				cg14094027
-0.175298273669301	0.408908681155952	-3.74344845936541	0.000229161997401037	0.000536930640583497	-0.512807333316221	0.485079954833684	0.309781681164384	-0.175298273669301	1	23495577	R	I	LUZP1	TSS1500	opensea	TSS1500-opensea		TRUE	NA				cg25610515
-0.174670863553713	0.431089095382143	-3.73767729466991	0.000234175712906299	0.000548420873316859	-0.533155532937999	0.506987744426316	0.332316880872603	-0.174670863553713	8	61789893	R	II		IGR	opensea	IGR-opensea		NA	NA				cg26460578
-0.174026161915227	0.475525759017262	-3.73727051650354	0.000234532983277558	0.0005490004290205	-0.534588718828551	0.551144269849474	0.377118107934247	-0.174026161915227	19	618059	F	I	POLRMT	Body	island	Body-island	chr19:615691-623505	NA	NA			rs62132649	cg18378662
-0.166149204969978	0.316703336797619	-3.72889290695659	0.00024200645708356	0.000565699993182701	-0.564074507945727	0.388899122290526	0.222749917320548	-0.166149204969978	17	1686737	F	II	SMYD4	Body	opensea	Body-opensea		NA	NA		rs80084044		cg23679982
-0.168625087620159	0.375262625515476	-3.72761363396389	0.000243167268220548	0.000568147822945206	-0.568571871518472	0.448534240969474	0.279909153349315	-0.168625087620159	17	38501174	R	II	RARA	Body	shore	Body-shore	chr17:38501396-38501839	NA	TRUE				cg07944862
-0.187810142974261	0.488326069133929	-3.7262047218322	0.000244451796400544	0.000570882289585577	-0.57352340741351	0.569934047926316	0.382123904952055	-0.187810142974261	11	2890551	F	I	KCNQ1DN	TSS1500	island	TSS1500-island	chr11:2890388-2891337	NA	NA				cg05290058
-0.169228515333987	0.458645811283333	-3.71597906396453	0.000253968496267816	0.000592830290074268	-0.609411141163547	0.532179630446316	0.362951115112329	-0.169228515333987	19	1524449	R	I	PLK5P	Body	island	Body-island	chr19:1523705-1524565	TRUE	NA			rs12461507	cg02789965
-0.165382086051002	0.552386126841071	-3.71498587588571	0.000254911228934451	0.000594753217299232	-0.612892152905696	0.624248580898947	0.458866494847945	-0.165382086051002	10	111693923	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg24838825
-0.169516156634333	0.41223205466131	-3.71227608021338	0.000257500190508455	0.000600513503984271	-0.622385482960834	0.485890860817895	0.316374704183562	-0.169516156634333	X	10090596	R	II	WWC3	Body	shelf	Body-shelf	chrX:10094050-10094406	NA	NA				cg17481638
-0.166570905387268	0.519508951018452	-3.70928207416097	0.000260389538028039	0.000606968620111978	-0.632867353885565	0.591887975383158	0.42531706999589	-0.166570905387267	3	143050350	F	II	SLC9A9	Body	opensea	Body-opensea		NA	TRUE				cg13408795
-0.164791293494103	0.491890734171429	-3.70851801838503	0.000261131770517405	0.000608415122361148	-0.635541074875683	0.563496474796842	0.39870518130274	-0.164791293494102	3	128914668	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg00221718
-0.175372100581471	0.532888716555357	-3.68356465274935	0.000286499126291341	0.000666587078388415	-0.722593600764253	0.60909206978421	0.43371996920274	-0.175372100581471	7	157366933	F	I	PTPRN2	Body	shelf	Body-shelf	chr7:157369120-157369394	NA	NA				cg02223801
-0.164420385725826	0.312398689622619	-3.68260489393576	0.000287519759864413	0.000668650604335843	-0.725931398844192	0.383843261991579	0.219422876265753	-0.164420385725825	15	38988533	R	II	C15orf53	TSS1500	opensea	TSS1500-opensea		NA	NA				cg08274633
-0.18329364995491	0.607172263650595	-3.68239622836065	0.000287742113768754	0.000668856610341131	-0.726656982585811	0.686817718690526	0.503524068735616	-0.18329364995491	4	87865779	F	I	AFF1	5'UTR	opensea	5'UTR-opensea		NA	NA				cg18675847
-0.171828940307931	0.446171234044643	-3.67473288143485	0.00029602140388353	0.00068714346305369	-0.753279091596385	0.520834999773684	0.349006059465753	-0.171828940307931	1	205179583	R	II	DSTYK	Body	shore	Body-shore	chr1:205179963-205180910	NA	NA				cg03948781
-0.162873392404585	0.298133979610714	-3.66583818191632	0.000305912534113608	0.000709773861052455	-0.784117027094009	0.368906346548421	0.206032954143836	-0.162873392404585	4	118006808	F	I	TRAM1L1	TSS200	island	TSS200-island	chr4:118006538-118006859	TRUE	TRUE				cg05807991
-0.163632181641961	0.46692472815119	-3.66330965367448	0.000308780680665599	0.00071609619820408	-0.792871303819441	0.538026807078947	0.374394625436986	-0.163632181641961	10	35480749	F	II	CREM	Body	opensea	Body-opensea		NA	TRUE				cg17679427
-0.177449709940707	0.587984774807143	-3.66107846994811	0.000311332573674308	0.000721679586634928	-0.800591650331223	0.665090898769474	0.487641188828767	-0.177449709940707	10	125034296	F	I		IGR	opensea	IGR-opensea		NA	TRUE				cg02477603
