X	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.name
ENSG00000116711	4.55489165074447	-1.63041283588245	0.543434353055502	-3.00020200547744	0.00269800609039486	0.0236132986190861	PLA2G4A
ENSG00000228115	5.58377048084588	-0.792671419749083	0.264185936581163	-3.00043003805223	0.00269598679418423	0.0236132986190861	AL161725.2
ENSG00000182477	2.3891681409567	-1.55636030724867	0.518921557243433	-2.99922075990873	0.00270671109003275	0.0236827616662673	OR2B8P
ENSG00000242779	52.4008209518159	-0.786930086807216	0.262512847047997	-2.9976821921532	0.00272041198343067	0.0237621704135025	ZNF702P
ENSG00000240204	29.6989139178499	-0.686868324106863	0.229172808505453	-2.99716326987597	0.00272504723901539	0.023795915337861	SMKR1
ENSG00000258484	3.77412118403347	-0.737169538337099	0.245979134194069	-2.996878335849	0.00272759547028084	0.0238067603639265	SPESP1
ENSG00000272913	18.6096933177348	-0.789440478336149	0.263644765488817	-2.99433397386998	0.00275044699591222	0.0239834021735165	AC009237.14
ENSG00000205312	1.79452219838899	-2.33792176182804	0.780918416584648	-2.99381050846894	0.0027551700015383	0.024004554917303	KRT17P4
ENSG00000123094	2.40627453896634	-1.45664448282981	0.486574275983701	-2.99367343225231	0.00275640800535594	0.0240085551752181	RASSF8
ENSG00000196867	867.118436956341	-0.880468447532775	0.294142324737585	-2.99334156795786	0.00275940734228612	0.0240278902050761	ZFP28
ENSG00000269930	10.7099889418227	-0.650041159231925	0.217370927335648	-2.99046964191389	0.00278548815723762	0.0242071250202565	AC091057.3
ENSG00000149527	2498.21486116784	-0.638782854138252	0.213642192556718	-2.98996582320071	0.00279008662979037	0.0242402537664285	PLCH2
ENSG00000236423	15.0543951130519	-0.568638345786234	0.190208980315528	-2.98954520886948	0.00279393098548419	0.024259865983125	LINC01134
ENSG00000214357	3.39081579251991	-1.86010613398919	0.622280769282071	-2.9891750248609	0.00279731841690427	0.0242688826909863	NEURL1B
ENSG00000250412	10.2677630377878	-0.560979035670685	0.187765286889304	-2.98766105793244	0.00281121130136316	0.0243688381227557	KLHL2P1
ENSG00000234521	0.523233732127462	-1.35138660517906	0.452457652872642	-2.98676925144075	0.00281942440506486	0.0244194316622996	AC005041.2
ENSG00000122642	96.3593308910702	-0.543984277653326	0.182142899227329	-2.9865796578454	0.0028211732915997	0.0244277153689778	FKBP9
ENSG00000253974	2.23040964398272	-3.80562304139313	1.27457813210028	-2.98579031410347	0.00282846516402484	0.0244702325795862	NRG1-IT1
ENSG00000112378	22.3706975209964	-0.804825597184114	0.269688355791455	-2.98428011406792	0.00284246420995324	0.0245637676680147	PERP
ENSG00000118849	4.19937359254167	-0.53288375217746	0.17860514547861	-2.98358566742009	0.00284892270545502	0.0246126800436242	RARRES1
ENSG00000178184	39.9486541701426	-0.666561859596994	0.223459236597289	-2.98292373028308	0.00285509132505214	0.0246521540881603	PARD6G
ENSG00000187997	40.8390303958012	-0.833192037022492	0.279428222593994	-2.98177481604323	0.00286582706249431	0.0247123139203239	C17orf99
ENSG00000231378	2.93272330889854	-0.769831215349879	0.258183215785673	-2.98172448200097	0.00286629823772997	0.0247123139203239	NDUFAF4P4
ENSG00000252363	1.67159621384383	-0.805724021821104	0.270226339875939	-2.98166352765985	0.00286686892389548	0.0247123139203239	RNU7-43P
ENSG00000130208	4.02002070832147	-0.925370606739504	0.310463933432822	-2.98060581951538	0.00287678826762147	0.024755001557939	APOC1
ENSG00000233888	1.20480423987963	-1.10300306040949	0.370047795886657	-2.98070431082187	0.00287586328041547	0.024755001557939	MTCO2P17
ENSG00000174080	2023.12976180404	-0.552865380977139	0.185508233753443	-2.98027408159116	0.00287990580318555	0.0247692791247753	CTSF
ENSG00000107159	4.79240442398609	-1.13976547092635	0.382449724341097	-2.98017072149809	0.00288087776847074	0.0247707272560978	CA9
ENSG00000264317	1.57502166836358	-0.862694933030366	0.289640123665438	-2.97850629986217	0.00289657074962524	0.0248571250994426	RN7SL154P
ENSG00000004399	4398.77470223862	-0.572055320896249	0.192097562913949	-2.97794158457129	0.00290191286397962	0.0248960378603317	PLXND1
ENSG00000143776	3.84157056930195	-0.919110089813663	0.308888855893026	-2.97553657983689	0.00292476466449047	0.0250711542777861	CDC42BPA
ENSG00000143429	62.6660170883552	-0.665842193224666	0.223851552079545	-2.9744810211906	0.00293484610095178	0.0251435883996216	LSP1P4
ENSG00000078018	1920.54547052186	-0.608254583463209	0.204575189451255	-2.97325685042633	0.00294657762850158	0.0252230645372288	MAP2
ENSG00000267472	55.9146228291522	-0.592765080286917	0.199377755031365	-2.97307530719095	0.00294832104070407	0.0252309816989736	ARHGAP27P2
ENSG00000245468	10.6647834017858	-0.574083778888534	0.193148857169965	-2.97223492440008	0.00295640375020573	0.0252690498636493	LINC02447
ENSG00000138316	3.85056882158272	-1.10116990097387	0.370871925242031	-2.96913793152514	0.00298636514543275	0.0254764722251953	ADAMTS14
ENSG00000226784	9.15776392050467	-0.512180224165265	0.172560485369459	-2.9681199787348	0.00299627350567	0.0255491371541571	PGAM4
ENSG00000234197	26.4254323338469	-0.885391816454393	0.298412129819562	-2.96701014462701	0.00300711036994933	0.0255990547234709	ETV5-AS1
ENSG00000162814	1.85510852012703	-1.02317723989149	0.344911980821747	-2.96648796441859	0.00301222150506101	0.0256284095759055	SPATA17
ENSG00000184378	20.5103993721549	-0.759209978427441	0.255959310256774	-2.9661354285797	0.00301567662936658	0.0256463234485321	ACTRT3
ENSG00000231453	4.35463071805835	-1.20914401032437	0.407654035978919	-2.96610337101359	0.00301599099759705	0.0256463234485321	LINC01305
ENSG00000230683	8.4372460963726	-0.726644707940543	0.245025853562786	-2.96558382462423	0.00302109002957977	0.0256825979486476	DDTP1
ENSG00000165801	105.306893290974	-0.584196567236111	0.197073587806471	-2.96435749578884	0.00303315690254092	0.0257354972531858	ARHGEF40
ENSG00000118762	280.273879743336	-0.760869705519426	0.25671494799493	-2.96386989328901	0.00303796703321931	0.0257692167856316	PKD2
ENSG00000215893	1.93907211536121	-1.04618708851556	0.353054838681011	-2.96324245951152	0.00304416681628	0.0258005064921174	RPL23AP17
ENSG00000128342	19.5852571174727	-1.33768790473967	0.451642807515966	-2.96182709539193	0.00305819467481792	0.025898035948149	LIF
ENSG00000119946	1.87930066620316	-1.63827559087833	0.553325775272066	-2.96077946138114	0.00306861585224624	0.0259648870835823	CNNM1
ENSG00000265415	6.18051004490799	-0.545148178046772	0.184187707282185	-2.95974246105131	0.00307896313596091	0.0260381450386817	AC099850.3
ENSG00000227908	26.0247880053986	-0.623298010702424	0.210811021549026	-2.95666709511899	0.00310983678761404	0.0262272828941732	FLJ31104
ENSG00000272970	17.1253855569476	-0.506968003285579	0.171538137387218	-2.95542443801395	0.00312239171301592	0.0262900094383271	AC107294.2
ENSG00000231927	6.71473346433771	-0.773840694987744	0.261856109790694	-2.95521343995482	0.00312452807116786	0.0262945523535012	AC093734.1
ENSG00000141738	311.298473492243	-1.01556090594024	0.343788100521872	-2.9540315804957	0.00313651907032659	0.0263729406281552	GRB7
ENSG00000223431	0.98662402852695	-1.29404389180336	0.438328689676999	-2.95222266367491	0.00315495337483003	0.0264918108905301	MTND6P21
ENSG00000147606	66.7824653659069	-0.669641359725365	0.226931043599965	-2.9508583272803	0.00316892232510186	0.0265946176616566	SLC26A7
ENSG00000132958	13.6986236492101	-0.743482940383608	0.251967290533763	-2.95071212937452	0.00317042253217188	0.026599965855797	TPTE2
ENSG00000184224	2.30295977366652	-0.826626995238282	0.280167787411833	-2.95047122609845	0.00317289596884797	0.0266134743509493	C11orf72
ENSG00000123191	10.0312158582937	-0.551455349448687	0.187062051496635	-2.94798087071448	0.0031985685668647	0.0267560043619008	ATP7B
ENSG00000263279	1.19408467180888	-1.05877175358323	0.359209941391827	-2.94750125645414	0.00320353450479768	0.0267902743110115	AC007595.1
ENSG00000256937	5.06228561490079	-0.776736626409649	0.263683027876289	-2.94572097667987	0.00322202907031755	0.0269011500792357	KRT17P8
ENSG00000100626	5.91479975154341	-0.742012220370127	0.251938178764811	-2.9452154651908	0.00322729831998931	0.0269378474718848	GALNT16
ENSG00000258474	7.45073148108092	-0.547542276529066	0.186056115275408	-2.94288782563568	0.00325166216567876	0.0271191791821017	LINC02313
ENSG00000105255	13.8359097054256	-1.00108655268485	0.34035364280356	-2.94131287809557	0.00326824236947347	0.0272099472744516	FSD1
ENSG00000199635	1.66028710531773	-1.55034525216668	0.527157939135294	-2.94095021068968	0.00327207123091642	0.0272304524009176	Y_RNA
ENSG00000168828	1.83988835836411	-0.878477485215124	0.298800937671272	-2.94000913136888	0.00328202574387326	0.027291190600187	OR13J1
ENSG00000213943	2.01093479991308	-0.903008350056518	0.307347361287344	-2.93807093795831	0.00330261446209699	0.0274358024944174	KRT18P17
ENSG00000271736	0.722594328279432	-2.10631552954546	0.716912547093826	-2.93803691689301	0.00330297690370747	0.0274358024944174	LINC02772
ENSG00000266541	9.23448457541474	-0.574821754715767	0.195663835514227	-2.93780275340646	0.0033054725349938	0.0274491354771508	AP001381.1
ENSG00000250917	2.91440897673887	-0.675256234953026	0.229890314273925	-2.93729745459579	0.00331086368316142	0.0274717020278468	AL035458.2
ENSG00000260572	2.25981232468693	-1.48838511367172	0.506717300591451	-2.93730865698575	0.00331074407555364	0.0274717020278468	AC069224.1
ENSG00000181085	27.0793980794275	-0.922481922426524	0.314133077440424	-2.93659594826169	0.00331836149159566	0.0275265051072218	MAPK15
ENSG00000168491	9.86654163489022	-0.729384049370581	0.248407800264218	-2.93623649738363	0.0033222093475561	0.0275510097224689	CCDC110
ENSG00000166105	20.1164269917709	-0.891330430398644	0.30371039519927	-2.9348038278829	0.00333758622248569	0.0276385309343525	GLB1L3
ENSG00000248757	0.611603593107037	-1.68193627058571	0.573110170940006	-2.9347520875908	0.00333814276297143	0.0276385309343525	LINC02115
ENSG00000207062	6.27862344951164	-0.544176126461281	0.185535226715841	-2.93300704180948	0.00335696277987935	0.0277570755605636	SNORA15B-1
ENSG00000198732	13.1708489013462	-1.574705607368	0.537092544918959	-2.93190740081042	0.0033688717915153	0.0278182354603427	SMOC1
ENSG00000177181	11.1048233485941	-0.829155063191795	0.28290973858672	-2.93081131577107	0.00338078056312765	0.0278941544053559	RIMKLA
ENSG00000165175	2862.76080515176	-0.514027863702899	0.175561619182178	-2.92790568973677	0.00341253539325652	0.028088492255576	MID1IP1
ENSG00000134508	1241.86961047203	-0.879450419172643	0.300390168631444	-2.92769374969679	0.00341486222241958	0.028100140951971	CABLES1
ENSG00000124635	115.411957661262	-0.80787925812903	0.276107128289897	-2.92596306054367	0.00343391708452662	0.0282117521669864	H2BC11
ENSG00000249363	1.79741428435674	-1.88700728998677	0.644948206711688	-2.9258276406532	0.00343541213071713	0.0282165145028925	AC011411.1
ENSG00000211643	8.87891723572271	-0.586432669642092	0.200450926440471	-2.92556727003328	0.00343828830761378	0.02821774661994	IGLV5-52
ENSG00000239483	10.7530758168108	-0.542977092978987	0.185679120838168	-2.92427651815644	0.00345257895517175	0.0282971939093776	RPS15AP16
ENSG00000188910	1.69678295138819	-1.10771059494793	0.378881962698181	-2.92362979504078	0.00345975950530077	0.0283409744222419	GJB3
ENSG00000070018	10.5421048721443	-1.15632395932846	0.395832076629726	-2.92124875066686	0.00348631347514577	0.0285269345333414	LRP6
ENSG00000230303	7.62432921060354	-0.75852373983957	0.259707669871583	-2.92068285936505	0.00349265164553271	0.0285620541797797	AL353743.2
ENSG00000227036	2.81766572884161	-0.667888691261333	0.228811877683381	-2.91894239942179	0.00351221115125135	0.0286867802695609	LINC00511
ENSG00000136750	12.3479017794863	-1.85143739229483	0.634484033251109	-2.91802046271838	0.00352261232387056	0.0287336662829611	GAD2
ENSG00000228594	48.6128854360913	-0.764084065370341	0.261879396083975	-2.91769446850766	0.00352629685105222	0.0287485058010274	FNDC10
ENSG00000257870	0.679223316144216	-1.4130881684261	0.48438724126842	-2.91726958935949	0.00353110428173844	0.0287648756566034	AC027287.2
ENSG00000198756	22.9437463325999	-0.809593385697473	0.278000248913258	-2.91220381586811	0.00358888376532195	0.0291201216283362	COLGALT2
ENSG00000176884	0.834016789049795	-1.10973909317926	0.381107672793827	-2.91187811844347	0.00359262788374545	0.0291428301359088	GRIN1
ENSG00000149043	2.57407195988602	-1.03924226454615	0.356940323493931	-2.91152945224418	0.00359663998149433	0.0291620836842447	SYT8
ENSG00000175699	1.67642235689816	-1.011033333646	0.347254251324953	-2.91150743234499	0.00359689350097319	0.0291620836842447	CCDC197
ENSG00000258345	3.73487327478972	-0.521370340769034	0.179080733575673	-2.91137036552691	0.00359847194402699	0.0291672094858354	AC034102.7
ENSG00000236431	2.83989328258188	-1.08861426891227	0.374245437025489	-2.90882442699798	0.00362790539663323	0.0293440524406243	AC009237.8
ENSG00000177984	76.7468006453274	-1.08626848421989	0.373572244161903	-2.90778691724513	0.00363996265331592	0.0294184186650402	LCN15
ENSG00000163191	433.770034537791	-0.531432138999551	0.182863986426365	-2.90616074485255	0.0036589342955084	0.0295485065913142	S100A11
ENSG00000202150	3.68173647569444	-0.646125782890104	0.222327231901564	-2.90619272035996	0.00365856039021388	0.0295485065913142	RNU6-407P
ENSG00000133246	241.50338244878	-0.546057972625789	0.187959752033096	-2.90518564064523	0.00367035336745488	0.029600356612394	PRAM1
ENSG00000138378	400.669600168013	-0.813340895290533	0.279945046304244	-2.90535912682875	0.00366831937048647	0.029600356612394	STAT4
ENSG00000235440	7.0672669467553	-0.576432124673717	0.198519070267399	-2.90366121449833	0.00368827027755319	0.0297153505764708	RPS2P15
ENSG00000104901	53.9378930797943	-0.503883552234336	0.173546277884861	-2.90345352476322	0.00369071744514138	0.0297272969026608	DKKL1
ENSG00000168126	0.46007863657381	-1.90152785595096	0.655050325433041	-2.90287292765468	0.00369756634109162	0.0297669058407285	OR2W6P
ENSG00000163815	10.1810565936998	-0.520490269024626	0.179371619423954	-2.90174259838966	0.00371093319590185	0.0298199988956399	CLEC3B
ENSG00000179241	9.91789755173914	-0.826551976317554	0.284839612480718	-2.90181540804303	0.00371007085403967	0.0298199988956399	LDLRAD3
ENSG00000213667	1.10042829717424	-1.0368356172507	0.357907051874737	-2.89694101253298	0.00376820599717526	0.0302093497692919	PGGT1BP1
ENSG00000124678	3.22000186176258	-0.884679184343809	0.305574303129506	-2.89513606112642	0.00378994219548245	0.030344147578116	TCP11
ENSG00000204390	236.052092796563	-0.543066668103807	0.187657226043518	-2.89392889127472	0.0038045431061444	0.0304452339685621	HSPA1L
ENSG00000260494	2.01063381786807	-0.838676490212687	0.289856754478424	-2.89341710087738	0.003810748706607	0.0304857477756149	AC002310.3
ENSG00000229719	1.84280117298313	-1.14605255197227	0.396280768696646	-2.89202162330914	0.00382771601691422	0.0305988968416444	MIR194-2HG
ENSG00000168032	7.20816346982924	-0.636382172770645	0.220202340065438	-2.8899882380066	0.00385256240715883	0.0307496727604016	ENTPD3
ENSG00000233381	5.11902956603304	-0.857479691515112	0.296718973395882	-2.8898714554767	0.00385399383849545	0.0307531348878132	AK4P3
ENSG00000238141	2.20447183755821	-0.942546834158767	0.326316858529459	-2.88844051271619	0.0038715725202353	0.0308774186122259	BRWD1-AS1
ENSG00000227920	5.20758420841188	-1.1807932316835	0.409164291771674	-2.88586578894918	0.00390338572818221	0.0310828894526522	AL353597.1
ENSG00000249790	67.5528977351289	-2.03771328746257	0.706128375381664	-2.88575471331425	0.00390476350281612	0.0310858303136123	AC092490.1
ENSG00000145002	3.46730988325768	-0.678907942536803	0.235299704786844	-2.88529024357179	0.00391052954054493	0.031123695607358	FAM86B2
ENSG00000186767	1022.93120777329	-0.566017031379313	0.196546380945483	-2.87981406045992	0.00397909767746993	0.0315310246550156	SPIN4
ENSG00000242068	3.34761341975763	-0.571688622321673	0.198540014301126	-2.87946298550474	0.00398353055718523	0.0315580389167912	AC108734.3
ENSG00000035499	14.5987133490195	-0.610488816802083	0.212069633832433	-2.87871868201772	0.00399294340613447	0.0316040108405118	DEPDC1B
ENSG00000243968	9.22375807516748	-0.69216478823235	0.240451223941493	-2.87860788099282	0.00399434637909911	0.0316040108405118	RN7SL402P
ENSG00000222222	11.6923006723284	-0.544388742106566	0.189210679897237	-2.87715652415725	0.00401276496848077	0.0316931527578061	RNU2-17P
ENSG00000228005	8.62219433000295	-0.802314927103428	0.278858102599014	-2.87714403714897	0.00401292377011248	0.0316931527578061	AC020743.1
ENSG00000231649	2.66585052181901	-1.28090459029836	0.445212835597817	-2.87706123427104	0.00401397694750157	0.031693350257873	SPATA31B1P
ENSG00000231982	3.47508099108979	-0.618488551585183	0.215052400444549	-2.87598999270255	0.00402762480830723	0.0317568221871024	AC112907.2
ENSG00000186818	1707.05706697231	-0.552963634719529	0.192394143985003	-2.87411884408827	0.00405156475579149	0.0318921051065558	LILRB4
ENSG00000203663	2.1529274849382	-3.11870321225049	1.08507741963239	-2.87417575541021	0.00405083471757943	0.0318921051065558	OR2L2
ENSG00000206181	1.16156260297052	-1.2016659380748	0.418112427812728	-2.87402587950106	0.00405275752935093	0.0318933497171923	ELOA2
ENSG00000102385	158.251380237896	-1.05446112523526	0.36693195286338	-2.8737239071351	0.00405663415746669	0.0319145994236005	DRP2
ENSG00000042781	0.704367567734873	-1.54655545459798	0.538270972127091	-2.87319126366119	0.00406348027550199	0.0319456272847349	USH2A
ENSG00000265390	1.2925444973359	-0.815239991476903	0.283740748818117	-2.87318615628059	0.00406354597188793	0.0319456272847349	MIR4999
ENSG00000229052	67.6564394027947	-0.516772729858085	0.179949009247284	-2.87177313184282	0.00408175881981913	0.0320561058906815	AL449283.1
ENSG00000132199	747.642577369785	-0.97651150649241	0.340121197778743	-2.87106923317274	0.00409085917464396	0.0320867007782189	ENOSF1
ENSG00000168679	203.959809261234	-0.696912957593361	0.242735874520367	-2.87107523340101	0.00409078152293519	0.0320867007782189	SLC16A4
ENSG00000234174	31.531420251371	-0.541776696496914	0.18873573224873	-2.87055710141268	0.00409749183869769	0.0321194522178311	AC016683.1
ENSG00000226148	2.04807529586561	-0.925009605558619	0.322398844963392	-2.86914677273007	0.00411580760510308	0.0322331731268553	SLC25A39P1
ENSG00000224387	10.0517407344067	-0.575657016189907	0.2006795972665	-2.86853782861365	0.00412373882761474	0.0322421924236196	AL139246.1
ENSG00000240235	0.654587663734146	-1.41169404704125	0.492114687908923	-2.86862815056337	0.00412256154964057	0.0322421924236196	RN7SL794P
ENSG00000261279	2.50696522254505	-1.13690315272016	0.396352254033511	-2.86841601416511	0.00412532706954601	0.0322421924236196	ULK4P1
ENSG00000260855	30.6592202737591	-0.522761160049466	0.182281291822566	-2.86788158467916	0.00413230163316418	0.0322662317607198	AL591848.3
ENSG00000188859	4.39886906714996	-1.60023021914897	0.558124144797903	-2.86715820138621	0.00414175917839874	0.0323214497909218	FAM78B
ENSG00000212579	2.5486853024748	-0.862812199335563	0.301027174429119	-2.86622694768948	0.00415396334586558	0.0324084839626187	AL033519.1
ENSG00000048540	1.82139099776433	-1.7170094709046	0.599398576302119	-2.86455380240871	0.00417597207213626	0.0325307907818045	LMO3
ENSG00000252782	5.15635013719325	-0.541093995643117	0.188962232136947	-2.86350340765963	0.00418984307279475	0.0326058855639733	RNU6-341P
ENSG00000224533	15.6378116435465	-0.527490054767173	0.18430452952888	-2.86205692348173	0.00420901304913069	0.0327309901979744	TMLHE-AS1
ENSG00000146122	1.76312560184611	-2.15821653964194	0.754344659225681	-2.86104834606678	0.00422242657147317	0.0328014866596926	DAAM2
ENSG00000027644	2.39246500036963	-1.05958229354712	0.370389916374332	-2.8607212202728	0.00422678548395765	0.0328188066858929	INSRR
ENSG00000207231	5.54839379032545	-0.632102430273243	0.22101803513103	-2.85995859975183	0.00423696316487313	0.0328647180566719	Y_RNA
ENSG00000264630	0.568977549110633	-1.75882329391519	0.614951402265614	-2.86010128188229	0.00423505728778873	0.0328647180566719	PRKCA-AS1
ENSG00000187243	14.3739398754379	-1.11380411678672	0.389707596305104	-2.8580508241228	0.00426252112998388	0.0330048263832588	MAGED4B
ENSG00000245975	15.3040201829027	-0.560451498929819	0.196163170852928	-2.85706790165017	0.00427574358376542	0.033091652856032	AC090515.2
ENSG00000270115	8.91211389758992	-0.506169380365035	0.177176238629917	-2.85686943282679	0.00427841793200804	0.0330966596128536	AL513327.2
ENSG00000254709	4168.44175026107	-1.10120349058581	0.385483862234801	-2.85667857585969	0.0042809911418529	0.0331062598965418	IGLL5
ENSG00000096696	10.2953628245846	-0.995842903873624	0.34865919883363	-2.85620717079893	0.00428735282822715	0.0331471409405823	DSP
ENSG00000237586	3.66308787418723	-0.665732076070596	0.233111357545395	-2.85585431392357	0.00429212029651294	0.0331730090658674	AC090192.1
ENSG00000226984	1.71995856796708	-0.761613872245773	0.266861291132407	-2.85396907514731	0.004317673407707	0.0333314006492783	AL035410.1
ENSG00000270270	21.8214489450062	-0.504830690547849	0.176886549470149	-2.85398009096809	0.00431752369607974	0.0333314006492783	BNIP3P10
ENSG00000115896	117.5543056536	-0.91476877046237	0.32055434348317	-2.85370886110111	0.00432121124209965	0.0333503596739413	PLCL1
ENSG00000197903	2092.77158303227	-0.521079280453403	0.18266152175378	-2.85270414617368	0.00433489588704643	0.0334392306602117	H2BC12
ENSG00000243468	2.9916927318895	-0.746081234459822	0.261634241243338	-2.85161923345467	0.00434971696960414	0.0335381615829428	INGX
ENSG00000272567	7.94919777830694	-0.61630145049947	0.216189678551272	-2.8507440994844	0.00436170570402717	0.0335797278518089	AC109347.2
ENSG00000234667	1.14104146351244	-0.976318478291971	0.342537008454734	-2.85025691879653	0.00436839271656562	0.033621898998286	ACTBP13
ENSG00000233319	2.72375149044469	-0.940827408099518	0.33014789455629	-2.84971500231424	0.00437584194636698	0.0336624227593617	PPIAP32
ENSG00000201813	10.986879219392	-0.600008578444925	0.210567226669985	-2.8494870162549	0.00437897930168792	0.033678152937757	RNU6-915P
ENSG00000107954	94.2465578424657	-0.528263535947345	0.185412320634319	-2.84912854841624	0.0043839163626707	0.0337077131153216	NEURL1
ENSG00000212916	230.156798913207	-0.810616047618122	0.284542603403255	-2.84883893632376	0.00438790878004445	0.0337299970436085	MAP10
ENSG00000138083	15.0747292330206	-1.01655407316368	0.356864560303772	-2.84857110019097	0.00439160394012409	0.0337415731441488	SIX3
ENSG00000184524	9.42005515988982	-0.58068835657029	0.203929240573631	-2.84749923520961	0.00440642000731663	0.0338385392938553	CEND1
ENSG00000238405	1.20919652355423	-1.13700991925401	0.399384806363963	-2.84690329010124	0.00441467715986462	0.0338850656008035	RNA5SP311
ENSG00000211779	2.30412082873476	-1.07522812903026	0.377747263462387	-2.84642202083702	0.00442135564705395	0.0339222216466276	TRAV5
ENSG00000164684	1.18648360410464	-1.58259979463344	0.556045973117931	-2.84616717168058	0.00442489584990829	0.0339381474430015	ZNF704
ENSG00000170160	204.20559992687	-1.62163382046132	0.569834459350271	-2.8457980977674	0.00443002734490854	0.033960605050188	CCDC144A
ENSG00000219392	5.66974274882933	-0.595966631682164	0.209575518908819	-2.84368439016702	0.00445951973998725	0.0341442364592913	ZNF602P
ENSG00000165383	22.3051882769474	-0.62249584246588	0.219025041143068	-2.84212179218021	0.00448143680299379	0.0342439983768675	LRRC18
ENSG00000226281	0.938104226792981	-1.58152305358584	0.556699396764896	-2.84089234293484	0.00449874966104687	0.0343560658477032	AL031123.1
ENSG00000242085	14.2783975273749	-0.508686395086788	0.179070284702036	-2.8407080266456	0.00450135038293962	0.0343620915190971	RPS20P33
ENSG00000267233	0.739941055321867	-1.69169179259248	0.59588423821798	-2.83896046260859	0.00452607645896298	0.0344979368924104	HNRNPA3P16
ENSG00000224934	36.2360670984568	-0.519720243726626	0.183108944173949	-2.83831161864438	0.00453528815282091	0.0345233244902616	AL391684.1
ENSG00000252157	3.66369494248724	-0.616283799384307	0.217133776196083	-2.83826777289486	0.00453591124689569	0.0345233244902616	RNU6-479P
ENSG00000173369	4.1253136918353	-1.4382200891048	0.507337586707059	-2.83483843261003	0.00458488666654932	0.0348101309104391	C1QB
ENSG00000206168	5.46031495122868	-0.570777098052051	0.20147015677769	-2.8330602764253	0.00461046913669098	0.0349486083880734	Z69890.1
ENSG00000270614	12.2688641156342	-0.584225411108396	0.206228959143436	-2.83289705546183	0.00461282387472077	0.03495336674982	AC011451.2
ENSG00000120915	131.76943969634	-0.983368228503251	0.3471567469441	-2.83263464460795	0.00461661187749247	0.0349734728738524	EPHX2
ENSG00000188015	6.71358402391248	-0.563024750156554	0.19879146624238	-2.83223802710965	0.00462234255195421	0.0349996829191816	S100A3
ENSG00000232022	26.2703267207696	-0.636232396006337	0.224685170173903	-2.83166172255117	0.00463068098209439	0.0350370008034019	FAAHP1
ENSG00000266129	5.31310126784678	-1.69514600647558	0.598749400777587	-2.8311443890785	0.00463817777093869	0.0350679003652649	SRP68P1
ENSG00000255241	0.817660358820033	-1.16775942545778	0.412547115625549	-2.83060862924008	0.00464595316254528	0.0351180741136484	AP005436.2
ENSG00000211676	42.3967002793664	-1.07394994600862	0.379531007844247	-2.82967642646302	0.00465951020160392	0.0352119151665705	IGLJ2
ENSG00000187686	1.70764840410762	-0.886545864944307	0.313312641826643	-2.82958855338763	0.0046607899865895	0.0352129537589758	KRT18P59
ENSG00000010282	1.27066296604933	-0.963774953387559	0.340825410722461	-2.82776730568477	0.00468738642457976	0.0353532386928483	HHATL
ENSG00000200237	4.67950635816305	-0.537400742750876	0.190096188497603	-2.82699378140163	0.00469872403456135	0.0354300803242059	SNORA70
ENSG00000184619	14.6066674925231	-0.689458094553469	0.244030630176687	-2.82529325951531	0.00472373605095163	0.0355751682801329	KRBA2
ENSG00000242474	32.0508779746487	-0.586218998698306	0.207590910690464	-2.82391457674372	0.00474410271322607	0.0356849600134684	AC093627.5
ENSG00000260495	15.78961427602	-0.613124814476832	0.217137411493913	-2.82367193317131	0.00474769539191603	0.035703271640842	AC009148.1
ENSG00000215218	6.91272527698375	-1.14488896544572	0.405694850104478	-2.82204461099489	0.0047718538876979	0.0358324960020189	UBE2QL1
ENSG00000236869	18.0192996244143	-0.506843657932184	0.179643099362854	-2.82139230357204	0.00478156894715502	0.035875521491374	ZKSCAN7-AS1
ENSG00000170801	458.977722114437	-1.46601916308732	0.519658377986175	-2.82112100023974	0.00478561483744628	0.0358921112808471	HTRA3
ENSG00000167971	6.6179032348599	-0.636771157640628	0.225727233817333	-2.82097621484135	0.00478777525964606	0.0358995797564072	CASKIN1
ENSG00000088926	6.60904908616749	-0.737054513662212	0.261401959558546	-2.81962122589649	0.00480803661344349	0.0360339724311683	F11
ENSG00000227855	70.8378154952725	-0.811398190557941	0.287804740708454	-2.81926624474851	0.00481335751034323	0.0360480752967325	DPY19L2P3
ENSG00000223979	16.1549896983022	-0.541805585454954	0.192312640238191	-2.81731655695587	0.00484267695890722	0.0362143418870245	SMCR2
ENSG00000267082	27.1947388970944	-0.570515372375579	0.202541411235614	-2.81678383148968	0.0048507161546777	0.0362303630073613	AC011472.1
ENSG00000267529	3.53984499836819	-0.751730276011846	0.266890006837119	-2.81662953559225	0.00485304684046698	0.0362303630073613	AP005131.4
ENSG00000267758	21.6301160957479	-0.520798381212596	0.185003596370603	-2.8150716603872	0.00487663583280132	0.0363624333686746	AC099811.4
ENSG00000259771	11.910773796979	-0.634368164513921	0.225381261056065	-2.81464466718073	0.00488311935273191	0.0364019719583945	AC092756.1
ENSG00000233096	1.01480123871435	-1.49055707154265	0.52973782170741	-2.81376373455533	0.00489652019253525	0.0364577862161592	AC099541.1
ENSG00000162706	2.71980851538164	-1.84045444837861	0.654203468355949	-2.81327528422278	0.00490396487857164	0.0365043992711835	CADM3
